,Region,RegionCode,RegionName,T,Nuts0,Nuts1,sp61,tc,tc_ratio,tl_min,tl_mean,tl_max,sp61_n,sp61_d,tl_min_n,tl_min_d,tl_mean_n,tl_mean_d,tl_max_n,tl_max_d,tc_n,tc_d,tc_ratio_n,tc_ratio_d,sp61_resi_n,sp61_resi_d_alt,sp61_resi_regional_alt,sp61_resi_regional_alt_cont,key,population,empden,labprod,unemployment,tl_diff
762,R175,NL33,ZuidHolland,2009,NL,NL3,10.922694090291694,1.962243924261886,1.8432615317929149,3.493573188366338,4.609549804170085,5.822140827856616,0.8943652016539217,-0.10563479834607825,0.994155743651353,-0.005844256348647048,0.9868936493837651,-0.013106350616234885,1.0072571318335333,0.00725713183353327,0.9917207679191354,-0.008279232080864563,1.010443133027651,0.010443133027651097,0.8943652016539217,-0.10563479834607825,0.0,-0.5606929387725094,NL332009,3481558,61.96042206984759,0.07948150802752293,4.8,2.328567639490278
763,R176,NL34,Zeeland,2009,NL,NL3,8.742221343209243,2.087389286618784,2.09528871109401,3.5527027962299034,4.541708376776995,5.952624641471158,0.9022910858758865,-0.09770891412411353,1.0040937870870725,0.004093787087072531,0.988362750785199,-0.011637249214801026,1.009145889054714,0.00914588905471403,0.990386335444398,-0.009613664555601975,0.9926009117426762,-0.007399088257323827,0.9022910858758865,-0.09770891412411353,0.0,-0.4435925917995081,NL342009,380984,10.447093055788708,0.05809892876272094,2.5,2.3999218452412547
764,R177,NL41,NoordBrabant,2009,NL,NL4,10.51346462999678,1.948628408499447,1.9620132688083145,3.4659450008284294,4.434625066319121,5.672389391268745,0.9457641521488934,-0.05423584785110658,0.9972886175494439,-0.0027113824505561324,0.9927892437401209,-0.007210756259879103,1.0192959971547837,0.019295997154783695,0.9836196451706989,-0.016380354829301114,0.9895077107427975,-0.01049228925720247,0.9457641521488934,-0.05423584785110658,1.0,0.1986967732711659,NL412009,2434560,25.605613749618634,0.07025799507506553,4.0,2.206444390440316
765,R178,NL42,Limburg_NL,2009,NL,NL4,9.636144133536103,1.9339334767454337,2.0074945070183654,3.4495158635317114,4.408405455098374,5.725858520969971,0.9074016089319659,-0.09259839106803414,0.9987381382859388,-0.0012618617140611743,0.9837154907818246,-0.01628450921817537,1.014947832194264,0.014947832194263988,0.989036540512896,-0.010963459487103977,1.0117366280541988,0.011736628054198839,0.9074016089319659,-0.09259839106803414,0.0,-0.36808757477920223,NL422009,1122604,25.3940211074434,0.06353418161845478,5.6,2.2763426574382595
766,R207,SE11,Stockholm,2009,SE,SE1,10.506661893890081,1.81603912659271,1.628622389259752,3.254722809839191,4.363499562994649,5.362713385519555,0.9337283700478062,-0.06627162995219382,0.98988356120152,-0.01011643879848001,1.00125358115919,0.0012535811591900536,0.996972650655492,-0.00302734934450799,0.9642724649560834,-0.03572753504391657,0.9590341466563009,-0.040965853343699066,0.9337283700478062,-0.06627162995219382,1.0,0.020875066486331664,SE112009,1981263,16.142837421195527,0.09318938616495628,6.8,2.1079905756803643
767,R208,SE12,ostra_Mellansverige,2009,SE,SE1,9.56923126413601,1.9160056827120755,1.9542975444711954,3.3196414058393833,4.209209736232286,4.825250979605415,0.7997878602395481,-0.20021213976045193,0.9816916095139998,-0.018308390486000192,0.9668585479959514,-0.03314145200404861,0.9657813095852067,-0.03421869041479331,0.9618197457993422,-0.03818025420065785,1.0005409614576437,0.0005409614576437072,0.7997878602395481,-0.20021213976045193,0.0,-1.9580183582777928,SE122009,1545587,1.8952374291908527,0.06114918682520159,9.3,1.5056095737660318
768,R209,SE21,Sydsverige,2009,SE,SE2,9.395698232355596,1.7372062234420245,1.727125505550834,3.1353220560754993,4.111258309471869,5.117396499312479,0.7960023885152144,-0.20399761148478557,0.9806456686483889,-0.01935433135161113,0.9533530599295279,-0.0466469400704721,0.9661865687880173,-0.03381343121198266,0.9536029751969924,-0.04639702480300756,0.9946783869358904,-0.005321613064109609,0.7960023885152144,-0.20399761148478557,0.0,-2.0139465096312414,SE212009,807871,1.175408227857595,0.058407172026544156,8.1,1.9820744432369795
769,R210,SE22,Norra_Mellansverige,2009,SE,SE2,8.915416784839868,1.9846771695136003,2.2041895383478702,3.4322698512816667,4.203395986266405,5.126639285237311,0.8084307521521983,-0.19156924784780172,0.9853405132318108,-0.014659486768189178,0.9704581673326865,-0.029541832667313472,0.9727433981249791,-0.02725660187502088,0.9732349886552756,-0.02676501134472442,1.0172678797883994,0.017267879788399387,0.8084307521521983,-0.19156924784780172,0.0,-1.8303246381226674,SE222009,1367017,4.6445097660580315,0.061779026793963666,8.7,1.6943694339556443
770,R211,SE23,Mellersta_Norrland,2009,SE,SE2,8.231242431654415,2.4206172714814183,3.0818257354354355,3.6708203261888297,4.351057241102949,4.973280849178969,0.8323909455644668,-0.1676090544355332,0.9977825565792127,-0.002217443420787335,0.972417267181848,-0.027582732818152045,0.9685433261805796,-0.03145667381942041,0.9696694434480597,-0.03033055655194028,1.0061539164043902,0.006153916404390225,0.8323909455644668,-0.1676090544355332,0.0,-1.4763266634435275,SE232009,1851702,3.045445429112405,0.06701737917178256,8.6,1.3024605229901391
771,R212,SE31,ovre_Norrland,2009,SE,SE3,8.51229435630593,1.9696906647126504,2.127780731614403,3.4174527058750694,4.269300128150959,5.136611429070138,0.7439786300438235,-0.2560213699561765,0.991358355466458,-0.008641644533541992,0.9688592634455775,-0.03114073655442251,0.9704365208022079,-0.02956347919779212,0.984878866470145,-0.015121133529855002,1.0447304437318352,0.04473044373183521,0.7439786300438235,-0.2560213699561765,0.0,-2.782567397501008,SE312009,825149,0.5868260291334509,0.059092436750998664,9.4,1.7191587231950685
772,R213,SE32,Smaland_med_oarna,2009,SE,SE3,9.04033420493173,1.7954117869746051,1.7946656546857238,3.058394315369152,4.3165471833734745,5.277897305422839,0.7884166973819875,-0.2115833026180125,0.9834401726203268,-0.01655982737967321,0.9771302639228213,-0.02286973607717868,0.9798069140886354,-0.020193085911364594,0.9653477698508854,-0.03465223014911456,0.9938014749118271,-0.006198525088172868,0.7884166973819875,-0.2115833026180125,0.0,-2.126020700832422,SE322009,370269,0.23624619162128524,0.0675595947556615,8.9,2.2195029900536873
773,R214,SE33,Vastsverige,2009,SE,SE3,9.828282246458008,1.662829841909088,1.5898582755373312,3.1317376381490645,4.246546346015117,5.258429091084751,0.7718624629117845,-0.2281375370882155,0.9851951562800049,-0.014804843719995131,0.9544198943596556,-0.045580105640344426,0.9664226937949176,-0.03357730620508237,0.9601362664076536,-0.039863733592346406,1.0117906465765247,0.011790646576524733,0.7718624629117845,-0.2281375370882155,0.0,-2.3705999232945763,SE332009,507489,0.15309045240868177,0.0645207747977863,8.9,2.1266914529356864
774,R216,SK01,Bratislavsky_kraj,2009,SK,SK0,9.228574233126473,2.1473788470941595,1.4945245344150262,4.166999341093929,5.291417001743366,6.580523640962701,1.0017184029567492,0.0017184029567491876,0.9625628231109867,-0.03743717688901327,0.963959652481932,-0.03604034751806795,0.9911602112247496,-0.008839788775250379,0.978419535211138,-0.021580464788861997,1.0233534961657504,0.023353496165750443,1.0017184029567492,0.0017184029567491876,1.0,1.025388408010946,SK012009,594966,16.164076582062652,0.05545301386377336,4.6,2.4135242998687723
775,R217,SK02,Zapadne_Slovensko,2009,SK,SK0,9.435853141443271,2.245485698098046,1.4508043844486767,4.256785018585075,5.550539239068842,6.7457406559327495,0.9457917962147394,-0.05420820378526059,0.9618059360378806,-0.03819406396211944,0.9803049235386919,-0.01969507646130808,1.0265188684686937,0.026518868468693668,0.9660893809018016,-0.03391061909819837,0.9725620429406978,-0.027437957059302187,0.9457917962147394,-0.05420820378526059,1.0,0.19910519832654822,SK022009,1845563,5.68276561259813,0.023845927230046946,9.9,2.488955637347675
776,R218,SK03,Stredne_Slovensko,2009,SK,SK0,8.870005777617443,2.314485576013672,1.70685728811438,3.901499712392957,5.540148397657542,6.6184823368132015,0.9379970212395471,-0.06200297876045291,0.9595629134136971,-0.04043708658630285,0.9814707709122746,-0.018529229087725363,1.0043352310330402,0.004335231033040232,0.9719640654385557,-0.028035934561444265,0.9954214165574167,-0.004578583442583328,0.9379970212395471,-0.06200297876045291,1.0,0.08394191450744337,SK032009,1349903,3.420606030793447,0.022816987237102283,14.6,2.7169826244202446
777,R219,SK04,Vychodne_Slovensko,2009,SK,SK0,8.852551513901107,2.2603808963836736,1.635830068626849,3.844210386565119,5.51512706315602,6.625101306864144,0.9262407509659485,-0.07375924903405151,0.9726887228769026,-0.027311277123097444,0.9821227933256904,-0.017877206674309587,1.0030296160500713,0.0030296160500713487,0.9798152043805789,-0.020184795619421103,1.002117555643146,0.002117555643146085,0.9262407509659485,-0.07375924903405151,0.0,-0.08975016698066098,SK042009,1591969,3.9813584430612345,0.02025934206323858,15.9,2.780890920299025
778,R1,AT11,Burgenland,2010,AT,AT1,8.038633881895564,2.171015421407356,2.0671234711484567,3.3807963137690242,4.831971419844107,6.917162098566491,1.0554163932903373,0.05541639329033732,1.0101072829496784,0.010107282949678442,1.0077463856491131,0.007746385649113119,1.0096089148332794,0.009608914833279414,1.0123367214518566,0.012336721451856603,1.0064223695419923,0.006422369541992268,1.0554163932903373,0.05541639329033732,1.0,0.05389021279349632,AT112010,283697,3.6813995313096077,0.04958082901554404,4.0,3.536365784797467
779,R2,AT12,Niederosterreich,2010,AT,AT1,9.975884997903618,2.1075550279209776,1.8041962756833338,3.403069463386061,4.925966335382333,6.8457949440620425,1.0419376307536679,0.041937630753667854,1.003452148100942,0.0034521481009419652,1.005674441122718,0.005674441122718088,0.9953962754525536,-0.004603724547446397,1.0115035971630124,0.011503597163012413,1.010042504602712,0.010042504602711944,1.0419376307536679,0.041937630753667854,0.0,-0.20244433145481128,AT122010,1605897,4.099149093599705,0.059677488396080454,3.9,3.4427254806759815
780,R3,AT13,Wien,2010,AT,AT1,10.392602938853177,1.9682217589233229,1.8310786223299584,3.255826739593803,4.70370259816267,6.83690307501141,1.0591714337315599,0.059171433731559864,1.0066243598774498,0.006624359877449804,1.0142693330967125,0.014269333096712522,1.0135117975581167,0.013511797558116712,1.0141364428829975,0.014136442882997535,1.0064443369712133,0.006444336971213271,1.0591714337315599,0.059171433731559864,1.0,0.12530230107059906,AT132010,1689995,193.6283185840708,0.10202409245233743,8.3,3.581076335417607
781,R4,AT21,Karnten,2010,AT,AT2,8.88466009255101,2.10800752738639,1.9571770675046976,3.3657420937527873,4.775732356360758,6.773579912999605,1.0427338565891793,0.042733856589179275,1.004023165611797,0.004023165611797053,1.0094482299204852,0.009448229920485218,1.0003875038937717,0.00038750389377173455,1.0112190921121826,0.011219092112182638,1.0091008694822572,0.00910086948225719,1.0427338565891793,0.042733856589179275,0.0,-0.18730197798510023,AT212010,557998,2.7343124165554076,0.0647736328125,4.3,3.4078378192468173
782,R5,AT22,Steiermark,2010,AT,AT2,9.613226648009437,2.121976756126498,2.0291994123893753,3.3817939436761475,4.791784901292508,6.662128318350527,1.0307002327828543,0.030700232782854275,1.0049665724572008,0.00496657245720078,1.0081182489444498,0.00811824894444979,1.0024667213986267,0.0024667213986266923,1.013482503592533,0.013482503592533002,1.0189563818380012,0.01895638183800119,1.0307002327828543,0.030700232782854275,0.0,-0.4161533629440715,AT222010,1205045,3.542904960559185,0.06525908301493574,4.5,3.28033437467438
783,R6,AT31,Oberosterreich,2010,AT,AT3,9.922445250598251,2.087669153025395,1.9194243204098798,3.3414823106558393,4.7962869051834405,6.6950447773741235,1.0321158289871235,0.03211582898712351,1.0065987407722148,0.006598740772214784,1.0101850317310619,0.010185031731061889,1.0034380630573263,0.0034380630573263016,1.015758744994959,0.015758744994958995,1.018994953419505,0.01899495341950508,1.0321158289871235,0.03211582898712351,0.0,-0.38923203341743307,AT312010,1409253,6.040537657350117,0.07006554111330884,3.9,3.353562466718284
784,R7,AT32,Salzburg,2010,AT,AT3,9.198151099092614,2.0946774554957606,1.8594726355026898,3.3727545814048425,4.898773687473313,6.916141954404733,1.0501085957563574,0.0501085957563574,1.0022146538284822,0.0022146538284821826,1.0042158769966731,0.00421587699667314,1.0044588223276951,0.004458822327695122,1.0079297410872805,0.007929741087280506,1.004800228448908,0.004800228448907928,1.0501085957563574,0.0501085957563574,0.0,-0.04705168436757824,AT322010,526730,3.7526591972769823,0.08264300831443688,3.2,3.54338737299989
785,R8,AT33,Tirol,2010,AT,AT3,9.402929085370971,2.108695226101103,1.8645401276534495,3.3607234958595193,4.904872333945911,6.851834101650404,1.0152292129339264,0.015229212933926428,1.0033359483866422,0.0033359483866421957,1.0028794793285198,0.0028794793285198406,0.9938206251885817,-0.006179374811418281,1.0134671222246652,0.013467122224665173,1.024618472037642,0.024618472037641892,1.0152292129339264,0.015229212933926428,0.0,-0.7103759825089206,AT332010,704662,2.8351339257175736,0.07212908680947012,3.2,3.4911106057908845
786,R9,AT34,Vorarlberg,2010,AT,AT3,8.800313635725407,2.0879524596548906,1.7257588840656386,3.389154299937472,4.856460434899779,6.878814747782158,1.0243771887270496,0.024377188727049637,0.9975225911758259,-0.002477408824174132,1.0046628066263938,0.004662806626393845,0.9951347386558234,-0.004865261344176641,1.0131009159191071,0.013100915919107115,1.0239718320892175,0.023971832089217493,1.0243771887270496,0.024377188727049637,0.0,-0.536402874863075,AT342010,368366,7.151878749605305,0.07419359823399559,4.6,3.489660447844686
787,R10,BE10,Region_de_BruxellesCapitale,2010,BE,BE1,10.243630589958638,1.8839392055112023,1.8531609108217868,3.2036334342333426,4.783611487941449,5.688757040704716,1.068938516123808,0.06893851612380808,1.0134302763061351,0.013430276306135136,1.028260470006646,0.028260470006646,1.0153569371915243,0.015356937191524311,1.0261306451217438,0.02613064512174379,1.0101146419924616,0.010114641992461593,1.068938516123808,0.06893851612380808,1.0,0.3110493684917641,BE102010,1089538,256.5,0.1683382553606238,17.3,2.4851236064713733
788,R11,BE21,Prov_Antwerpen,2010,BE,BE2,10.288730466405612,2.1229190340939663,1.928169382241145,3.227191202529012,4.8054296273555535,5.716108062399067,1.04751464201853,0.04751464201852995,1.0130083702797124,0.013008370279712356,1.0171030377736583,0.01710303777365829,1.009446582411785,0.009446582411785087,1.0319396777581413,0.03193967775814133,1.0266309695560456,0.026630969556045603,1.04751464201853,0.04751464201852995,0.0,-0.09638261867095023,BE212010,1744862,26.524347212420608,0.09050810163629108,6.0,2.4889168598700553
789,R12,BE22,Prov_Limburg_B,2010,BE,BE2,9.209362596650651,2.3124014443468166,2.4134455296324364,3.2351255648104833,4.779213712732154,5.3038407176801385,1.050595504570486,0.050595504570486005,1.0138207787415996,0.013820778741599593,1.0120863911165636,0.012086391116563622,1.0147866652180468,0.014786665218046835,1.0366107194231595,0.03661071942315952,1.0471016914857392,0.04710169148573917,1.050595504570486,0.050595504570486005,0.0,-0.0377918173270702,BE222010,838505,15.472408026755854,0.0606975682248041,5.3,2.0687151528696552
790,R13,BE23,Prov_OostVlaanderen,2010,BE,BE2,9.889300595541505,2.13137167873614,2.0454610864436082,3.267882705660718,4.872679628651029,5.589966794233501,1.0234036396472397,0.023403639647239682,1.0140229416746267,0.014022941674626699,1.0104159484928048,0.010415948492804805,1.006821910106877,0.006821910106876938,1.0230137898928953,0.023013789892895264,1.029101591688028,0.02910159168802795,1.0234036396472397,0.023403639647239682,0.0,-0.5549175017806071,BE232010,1432326,21.751603104961188,0.06677370054305663,5.2,2.3220840885727827
791,R14,BE24,Prov_Vlaams_Brabant,2010,BE,BE2,9.670323709189825,2.188787298641369,2.2121375120514197,3.254982358000792,4.763738030305165,5.552187894241598,1.0167315022167729,0.016731502216772887,1.0156482616331663,0.01564826163316635,1.014595208985392,0.014595208985392016,1.0089967649267446,0.008996764926744616,1.0334013555604953,0.03340135556049528,1.0392806285777234,0.03928062857772341,1.0167315022167729,0.016731502216772887,0.0,-0.6818059533538022,BE242010,1076924,22.919847328244273,0.07925738967527061,4.8,2.297205536240806
792,R15,BE25,Prov_WestVlaanderen,2010,BE,BE2,9.712393131493041,2.222458928117483,2.0450697171206342,3.2921447700118023,4.904733103235936,5.545464131207643,1.033355959530966,0.03335595953096604,1.0156472879417895,0.01564728794178949,1.0133537667126677,0.013353766712667747,1.0052920006799901,0.005292000679990139,1.0321100335492939,0.03211003354929387,1.0440452532566113,0.04404525325661135,1.033355959530966,0.03335595953096604,0.0,-0.36564765043721104,BE252010,1159366,16.18379068283344,0.07202655757097792,3.8,2.2533193611958406
793,R16,BE31,Prov_Brabant_Wallon,2010,BE,BE3,8.795294493510472,2.2967598328297183,2.444936675059909,3.240023328419826,4.918679631186959,5.708596432170508,1.1895367418297096,0.1895367418297096,1.0091828635172948,0.009182863517294804,1.031802430113521,0.03180243011352091,1.0479372664730742,0.04793726647307417,1.0025041570713848,0.0025041570713848493,0.9717831043469426,-0.028216895653057406,1.1895367418297096,0.1895367418297096,1.0,2.604545610403848,BE312010,379515,14.530386740331494,0.09252623574144486,8.3,2.4685731037506824
