DATAFLOW,LAST UPDATE,freq,na_item,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU23,2009,93.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU23,2010,93.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU31,2000,77.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU31,2001,82.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU31,2002,85,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU31,2003,87.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU31,2004,92.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU31,2005,97.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU31,2006,98.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU31,2007,96.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU31,2008,94.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU31,2009,83.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU31,2010,84.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU32,2000,74.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU32,2001,81.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU32,2002,82.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU32,2003,86.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU32,2004,90.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU32,2005,92.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU32,2006,94.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU32,2007,91.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU32,2008,94.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU32,2009,88.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU32,2010,89.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU33,2000,75.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU33,2001,78.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU33,2002,80.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU33,2003,82.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU33,2004,88,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU33,2005,90,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU33,2006,92,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU33,2007,88.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU33,2008,93.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU33,2009,86.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HU33,2010,85.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HUZZ,2000,100,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HUZZ,2001,100,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HUZZ,2002,100,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HUZZ,2003,100,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HUZZ,2004,100,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HUZZ,2005,100,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HUZZ,2006,100,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HUZZ,2007,100,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HUZZ,2008,100,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HUZZ,2009,100,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,HUZZ,2010,100,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE04,2000,75.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE04,2001,77.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE04,2002,81.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE04,2003,83.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE04,2004,87.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE04,2005,92,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE04,2006,96.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE04,2007,102.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE04,2008,99.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE04,2009,92.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE04,2010,93.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE05,2000,46.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE05,2001,48.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE05,2002,51.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE05,2003,52.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE05,2004,54,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE05,2005,57,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE05,2006,59.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE05,2007,63.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE05,2008,60.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE05,2009,56.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE05,2010,57.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE06,2000,62.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE06,2001,64.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE06,2002,68.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE06,2003,69.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE06,2004,73.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE06,2005,78.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE06,2006,82.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE06,2007,89.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE06,2008,88.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE06,2009,83.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,IE06,2010,85.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC1,2000,102.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC1,2001,104.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC1,2002,104.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC1,2003,105,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC1,2004,106.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC1,2005,107.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC1,2006,109.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC1,2007,110.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC1,2008,108.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC1,2009,99.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC1,2010,103.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC2,2000,104.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC2,2001,105.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC2,2002,105.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC2,2003,110.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC2,2004,109.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC2,2005,109,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC2,2006,110.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC2,2007,110.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC2,2008,111,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC2,2009,104.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC2,2010,109.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC3,2000,107.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC3,2001,110.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC3,2002,107.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC3,2003,108.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC3,2004,109,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC3,2005,110,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC3,2006,110.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC3,2007,113.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC3,2008,113.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC3,2009,105.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC3,2010,105.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC4,2000,92.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC4,2001,94.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC4,2002,96.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC4,2003,96.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC4,2004,97.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC4,2005,98.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC4,2006,100,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC4,2007,101.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC4,2008,103.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC4,2009,97.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITC4,2010,101.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF1,2000,102.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF1,2001,103.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF1,2002,103.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF1,2003,101.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF1,2004,99.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF1,2005,102.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF1,2006,104.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF1,2007,106.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF1,2008,106.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF1,2009,100,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF1,2010,102.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF2,2000,119.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF2,2001,121.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF2,2002,121.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF2,2003,119.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF2,2004,121.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF2,2005,120.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF2,2006,123.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF2,2007,124.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF2,2008,119.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF2,2009,114,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF2,2010,112.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF3,2000,108.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF3,2001,110.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF3,2002,111.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF3,2003,110.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF3,2004,110.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF3,2005,110.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF3,2006,112.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF3,2007,113.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF3,2008,111.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF3,2009,106.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF3,2010,104.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF4,2000,107.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF4,2001,108.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF4,2002,107,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF4,2003,105.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF4,2004,106.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF4,2005,106.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF4,2006,109.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF4,2007,109.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF4,2008,106.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF4,2009,101.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF4,2010,102.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF5,2000,103.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF5,2001,102.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF5,2002,102.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF5,2003,99.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF5,2004,100.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF5,2005,99.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF5,2006,101.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF5,2007,103.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF5,2008,100.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF5,2009,94.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF5,2010,91.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF6,2000,109.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF6,2001,112.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF6,2002,110.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF6,2003,110.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF6,2004,112.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF6,2005,111.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF6,2006,112.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF6,2007,113.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF6,2008,112.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF6,2009,107.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITF6,2010,107.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG1,2000,108.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG1,2001,111,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG1,2002,110.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG1,2003,110.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG1,2004,110.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG1,2005,112.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG1,2006,114.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG1,2007,114.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG1,2008,113.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG1,2009,108.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG1,2010,108,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG2,2000,100.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG2,2001,102.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG2,2002,102.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG2,2003,103.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG2,2004,105.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG2,2005,105.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG2,2006,105.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG2,2007,106.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG2,2008,107.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG2,2009,102.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITG2,2010,102.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH1,2000,83.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH1,2001,83.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH1,2002,82.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH1,2003,82.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH1,2004,85.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH1,2005,85.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH1,2006,88.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH1,2007,90.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH1,2008,91.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH1,2009,89.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH1,2010,92.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH2,2000,94.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH2,2001,96.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH2,2002,95.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH2,2003,95.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH2,2004,96.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH2,2005,96.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH2,2006,98.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH2,2007,100.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH2,2008,99.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH2,2009,96.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH2,2010,99.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH3,2000,97.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH3,2001,97.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH3,2002,96.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH3,2003,98.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,ITH3,2004,101.5,
